path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\xlsx\00014956.xlsx,.xlsx,true,false,17008,0,,,11,0,0,
testdata\web-samples\samples\xlsx\00014957.xlsx,.xlsx,true,false,4925019,0,,,1253,0,0,
testdata\web-samples\samples\xlsx\00014958.xlsx,.xlsx,true,false,678698,0,,,276,0,0,
testdata\web-samples\samples\xlsx\00014962.xlsx,.xlsx,true,false,2418,0,,,12,0,0,
testdata\web-samples\samples\xlsx\00014970.xlsx,.xlsx,true,false,4111885,0,,,1114,0,0,
testdata\web-samples\samples\xlsx\00014984.xlsx,.xlsx,true,false,8624718,0,,,1174,0,0,
testdata\web-samples\samples\xlsx\00014987.xlsx,.xlsx,true,false,102270,0,,,35,0,0,
testdata\web-samples\samples\xlsx\00014997.xlsx,.xlsx,true,false,696705,0,,,114,0,0,
testdata\web-samples\samples\xlsx\00014999.xlsx,.xlsx,true,false,4115251,0,,,1149,0,0,
testdata\web-samples\samples\xlsx\00015013.xlsx,.xlsx,true,false,1496383,0,,,178,0,0,
testdata\web-samples\samples\xlsx\00015026.xlsx,.xlsx,true,false,345368,0,,,97,0,0,
testdata\web-samples\samples\xlsx\00015029.xlsx,.xlsx,true,false,698659,0,,,231,0,0,
testdata\web-samples\samples\xlsx\00015032.xlsx,.xlsx,true,false,327030,0,,,79,0,0,
testdata\web-samples\samples\xlsx\00015036.xlsx,.xlsx,true,false,4897,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015039.xlsx,.xlsx,true,false,1946313,0,,,1781,0,0,
testdata\web-samples\samples\xlsx\00015043.xlsx,.xlsx,true,false,1329947,0,,,401,0,0,
testdata\web-samples\samples\xlsx\00015047.xlsx,.xlsx,true,false,74859,0,,,25,0,0,
testdata\web-samples\samples\xlsx\00015048.xlsx,.xlsx,true,false,70414,0,,,33,0,0,
testdata\web-samples\samples\xlsx\00015051.xlsx,.xlsx,true,false,60826,0,,,29,0,0,
testdata\web-samples\samples\xlsx\00015052.xlsx,.xlsx,true,false,74421,0,,,36,0,0,
testdata\web-samples\samples\xlsx\00015070.xlsx,.xlsx,true,false,26802,0,,,37,0,0,
testdata\web-samples\samples\xlsx\00015204.xlsx,.xlsx,true,false,654458,0,,,289,0,0,
testdata\web-samples\samples\xlsx\00015238.xlsx,.xlsx,true,false,2434,0,,,11,0,0,
testdata\web-samples\samples\xlsx\00015268.xlsx,.xlsx,true,false,11579,0,,,15,0,0,
testdata\web-samples\samples\xlsx\00015276.xlsx,.xlsx,true,false,15788,1,,,52,0,0,
testdata\web-samples\samples\xlsx\00015277.xlsx,.xlsx,true,false,22893,0,,,32,0,0,
testdata\web-samples\samples\xlsx\00015278.xlsx,.xlsx,true,false,1884,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00015296.xlsx,.xlsx,true,false,12581,0,,,25,0,0,
testdata\web-samples\samples\xlsx\00015297.xlsx,.xlsx,true,false,21487,1,,,85,0,0,
testdata\web-samples\samples\xlsx\00015323.xlsx,.xlsx,true,false,160809,2,,,298,0,0,
testdata\web-samples\samples\xlsx\00015325.xlsx,.xlsx,true,false,595934,1,,,569,0,0,
testdata\web-samples\samples\xlsx\00015331.xlsx,.xlsx,true,false,20645,1,,,90,0,0,
testdata\web-samples\samples\xlsx\00015332.xlsx,.xlsx,true,false,35597,1,,,103,0,0,
testdata\web-samples\samples\xlsx\00015338.xlsx,.xlsx,true,false,1715,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015339.xlsx,.xlsx,true,false,20513,1,,,105,0,0,
testdata\web-samples\samples\xlsx\00015340.xlsx,.xlsx,true,false,22806,0,,,42,0,0,
testdata\web-samples\samples\xlsx\00015341.xlsx,.xlsx,true,false,133982,0,,,118,0,0,
testdata\web-samples\samples\xlsx\00015350.xlsx,.xlsx,true,false,21700,1,,,32,0,0,
testdata\web-samples\samples\xlsx\00015357.xlsx,.xlsx,true,false,35950,1,,,136,0,0,
testdata\web-samples\samples\xlsx\00015368.xlsx,.xlsx,true,false,16917,1,,,57,0,0,
testdata\web-samples\samples\xlsx\00015371.xlsx,.xlsx,true,false,32815,0,,,19,0,0,
testdata\web-samples\samples\xlsx\00015392.xlsx,.xlsx,true,false,10260,0,,,10,0,0,
testdata\web-samples\samples\xlsx\00015394.xlsx,.xlsx,true,false,70811,0,,,24,0,0,
testdata\web-samples\samples\xlsx\00015410.xlsx,.xlsx,true,false,60052,1,,,95,0,0,
testdata\web-samples\samples\xlsx\00015427.xlsx,.xlsx,true,false,42804,1,,,43,0,0,
testdata\web-samples\samples\xlsx\00015429.xlsx,.xlsx,true,false,9922,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00015436.xlsx,.xlsx,true,false,21960,1,,,84,0,0,
testdata\web-samples\samples\xlsx\00015441.xlsx,.xlsx,true,false,93987,0,,,26,0,0,
testdata\web-samples\samples\xlsx\00015469.xlsx,.xlsx,true,false,3971,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015498.xlsx,.xlsx,true,false,80409,0,,,151,0,0,
testdata\web-samples\samples\xlsx\00015518.xlsx,.xlsx,true,false,396630,0,,,246,0,0,
testdata\web-samples\samples\xlsx\00015556.xlsx,.xlsx,true,false,8644,0,,,469,0,0,
testdata\web-samples\samples\xlsx\00015565.xlsx,.xlsx,true,false,1027,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00015600.xlsx,.xlsx,true,false,25444,0,,,17,0,0,
testdata\web-samples\samples\xlsx\00015611.xlsx,.xlsx,true,false,3836,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00015619.xlsx,.xlsx,true,false,2312,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015639.xlsx,.xlsx,true,false,413158,0,,,130,0,0,
testdata\web-samples\samples\xlsx\00015655.xlsx,.xlsx,true,false,134887,0,,,108,0,0,
testdata\web-samples\samples\xlsx\00015705.xlsx,.xlsx,true,false,2530,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00015784.xlsx,.xlsx,true,false,3629,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015791.xlsx,.xlsx,true,false,4838,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00015802.xlsx,.xlsx,true,false,36168,0,,,16,0,0,
testdata\web-samples\samples\xlsx\00015816.xlsx,.xlsx,true,false,7626,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00015817.xlsx,.xlsx,true,false,3914,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015818.xlsx,.xlsx,true,false,3840,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015828.xlsx,.xlsx,true,false,31541,0,,,34,0,0,
testdata\web-samples\samples\xlsx\00015835.xlsx,.xlsx,true,false,5655,0,,,8,0,0,
testdata\web-samples\samples\xlsx\00015844.xlsx,.xlsx,true,false,7889,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015850.xlsx,.xlsx,true,false,1303683,0,,,584,0,0,
testdata\web-samples\samples\xlsx\00015864.xlsx,.xlsx,true,false,36168,0,,,17,0,0,
testdata\web-samples\samples\xlsx\00015865.xlsx,.xlsx,true,false,5534,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00015872.xlsx,.xlsx,true,false,1932,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00015896.xlsx,.xlsx,true,false,1493,2,,,6,0,0,
testdata\web-samples\samples\xlsx\00015899.xlsx,.xlsx,true,false,1116,0,,,1,0,0,
testdata\web-samples\samples\xlsx\00015904.xlsx,.xlsx,true,false,784,2,,,3,0,0,
testdata\web-samples\samples\xlsx\00015936.xlsx,.xlsx,true,false,348681,0,,,174,0,0,
testdata\web-samples\samples\xlsx\00016033.xlsx,.xlsx,true,false,381576,0,,,108,0,0,
testdata\web-samples\samples\xlsx\00016034.xlsx,.xlsx,true,false,102270,0,,,34,0,0,
testdata\web-samples\samples\xlsx\00016035.xlsx,.xlsx,true,false,345368,0,,,98,0,0,
testdata\web-samples\samples\xlsx\00016038.xlsx,.xlsx,true,false,501,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00016053.xlsx,.xlsx,true,false,31510,0,,,58,0,0,
testdata\web-samples\samples\xlsx\00016075.xlsx,.xlsx,true,false,10070,0,,,8,0,0,
testdata\web-samples\samples\xlsx\00016080.xlsx,.xlsx,true,false,785,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00016089.xlsx,.xlsx,true,false,2024,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00016090.xlsx,.xlsx,true,false,1501,2,,,8,0,0,
testdata\web-samples\samples\xlsx\00016105.xlsx,.xlsx,true,false,3289,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00016116.xlsx,.xlsx,true,false,4249,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00016118.xlsx,.xlsx,true,false,852,0,,,1,0,0,
testdata\web-samples\samples\xlsx\00016122.xlsx,.xlsx,true,false,932,3,,,5,0,0,
testdata\web-samples\samples\xlsx\00016127.xlsx,.xlsx,true,false,1348,3,,,7,0,0,
testdata\web-samples\samples\xlsx\00016147.xlsx,.xlsx,true,false,176212,0,,,82,0,0,
testdata\web-samples\samples\xlsx\00016148.xlsx,.xlsx,true,false,5829,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00016149.xlsx,.xlsx,true,false,54083,0,,,27,0,0,
testdata\web-samples\samples\xlsx\00016212.xlsx,.xlsx,true,false,6239,0,,,12,0,0,
testdata\web-samples\samples\xlsx\00016227.xlsx,.xlsx,true,false,93995,0,,,79,0,0,
testdata\web-samples\samples\xlsx\00016228.xlsx,.xlsx,true,false,1443,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00016307.xlsx,.xlsx,true,false,16039,0,,,7,0,0,
testdata\web-samples\samples\xlsx\00016311.xlsx,.xlsx,true,false,3935,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00016313.xlsx,.xlsx,true,false,9713,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00016319.xlsx,.xlsx,true,false,4344,0,,,11,0,0,
testdata\web-samples\samples\xlsx\00016351.xlsx,.xlsx,true,false,66884,0,,,27,0,0,
testdata\web-samples\samples\xlsx\00016438.xlsx,.xlsx,true,false,877,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00016444.xlsx,.xlsx,true,false,333643,0,,,92,0,0,
testdata\web-samples\samples\xlsx\00016495.xlsx,.xlsx,true,false,36885,0,,,15,0,0,
testdata\web-samples\samples\xlsx\00016528.xlsx,.xlsx,true,false,2603,1,,,17,0,0,
testdata\web-samples\samples\xlsx\00016537.xlsx,.xlsx,true,false,1018,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00016546.xlsx,.xlsx,true,false,2222,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00016554.xlsx,.xlsx,true,false,15671,0,,,7,0,0,
testdata\web-samples\samples\xlsx\00016584.xlsx,.xlsx,true,false,910,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00016585.xlsx,.xlsx,true,false,317,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00016589.xlsx,.xlsx,true,false,897,0,,,1,0,0,
testdata\web-samples\samples\xlsx\00016671.xlsx,.xlsx,true,false,49992,1,,,82,0,0,
testdata\web-samples\samples\xlsx\00016874.xlsx,.xlsx,true,false,896,0,,,1,0,0,
testdata\web-samples\samples\xlsx\00016912.xlsx,.xlsx,true,false,639439,0,,,547,0,0,
testdata\web-samples\samples\xlsx\00016998.xlsx,.xlsx,true,false,579345,0,,,370,0,0,
testdata\web-samples\samples\xlsx\00017009.xlsx,.xlsx,true,false,5313775,0,,,2163,0,0,
testdata\web-samples\samples\xlsx\00017029.xlsx,.xlsx,true,false,11835,0,,,12,0,0,
testdata\web-samples\samples\xlsx\00017034.xlsx,.xlsx,true,false,68628,0,,,15,0,0,
testdata\web-samples\samples\xlsx\00017076.xlsx,.xlsx,true,false,798,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00017106.xlsx,.xlsx,true,false,7622,0,,,7,0,0,
testdata\web-samples\samples\xlsx\00017128.xlsx,.xlsx,true,false,3452,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00017213.xlsx,.xlsx,true,false,53227,0,,,44,0,0,
testdata\web-samples\samples\xlsx\00017237.xlsx,.xlsx,true,false,4520,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00017238.xlsx,.xlsx,true,false,13305,0,,,24,0,0,
testdata\web-samples\samples\xlsx\00017239.xlsx,.xlsx,true,false,9388,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00017294.xlsx,.xlsx,true,false,253,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00017311.xlsx,.xlsx,true,false,4622,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00017410.xlsx,.xlsx,true,false,1166947,0,,,218,0,0,
testdata\web-samples\samples\xlsx\00017555.xlsx,.xlsx,true,false,752,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00017570.xlsx,.xlsx,true,false,270331,0,,,75,0,0,
testdata\web-samples\samples\xlsx\00017572.xlsx,.xlsx,true,false,1304693,0,,,471,0,0,
testdata\web-samples\samples\xlsx\00017597.xlsx,.xlsx,true,false,31333,0,,,11,0,0,
testdata\web-samples\samples\xlsx\00017603.xlsx,.xlsx,true,false,17097,1,,,6,0,0,
testdata\web-samples\samples\xlsx\00017632.xlsx,.xlsx,true,false,13341,0,,,10,0,0,
testdata\web-samples\samples\xlsx\00017652.xlsx,.xlsx,true,false,40163,0,,,21,0,0,
testdata\web-samples\samples\xlsx\00017663.xlsx,.xlsx,true,false,3288008,0,,,846,0,0,
testdata\web-samples\samples\xlsx\00017696.xlsx,.xlsx,true,false,491892,0,,,156,0,0,
testdata\web-samples\samples\xlsx\00017796.xlsx,.xlsx,true,false,4331,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00017987.xlsx,.xlsx,true,false,801,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018078.xlsx,.xlsx,true,false,276,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018093.xlsx,.xlsx,true,false,56931,0,,,9,0,0,
testdata\web-samples\samples\xlsx\00018102.xlsx,.xlsx,true,false,57383,1,,,11,0,0,
testdata\web-samples\samples\xlsx\00018127.xlsx,.xlsx,true,false,58172,0,,,7,0,0,
testdata\web-samples\samples\xlsx\00018136.xlsx,.xlsx,true,false,28857,0,,,9,0,0,
testdata\web-samples\samples\xlsx\00018140.xlsx,.xlsx,true,false,467,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018157.xlsx,.xlsx,true,false,29030,0,,,9,0,0,
testdata\web-samples\samples\xlsx\00018174.xlsx,.xlsx,true,false,28199,1,,,47,0,0,
testdata\web-samples\samples\xlsx\00018293.xlsx,.xlsx,true,false,247897,0,,,94,0,0,
testdata\web-samples\samples\xlsx\00018322.xlsx,.xlsx,true,false,24555,0,,,6,0,0,
testdata\web-samples\samples\xlsx\00018364.xlsx,.xlsx,true,false,502,1,,,3,0,0,
testdata\web-samples\samples\xlsx\00018488.xlsx,.xlsx,true,false,1739833,0,,,407,0,0,
testdata\web-samples\samples\xlsx\00018489.xlsx,.xlsx,true,false,4302221,0,,,1005,0,0,
testdata\web-samples\samples\xlsx\00018494.xlsx,.xlsx,true,false,7639,0,,,7,0,0,
testdata\web-samples\samples\xlsx\00018525.xlsx,.xlsx,true,false,6117,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00018526.xlsx,.xlsx,true,false,2454,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00018530.xlsx,.xlsx,true,false,13431,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00018549.xlsx,.xlsx,true,false,3391,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00018564.xlsx,.xlsx,true,false,9687,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00018575.xlsx,.xlsx,true,false,4095,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018638.xlsx,.xlsx,true,false,8176,0,,,6,0,0,
testdata\web-samples\samples\xlsx\00018660.xlsx,.xlsx,true,false,2077,0,,,8,0,0,
testdata\web-samples\samples\xlsx\00018678.xlsx,.xlsx,true,false,2215,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018714.xlsx,.xlsx,true,false,695,0,,,1,0,0,
testdata\web-samples\samples\xlsx\00018736.xlsx,.xlsx,true,false,7766,0,,,5,0,0,
testdata\web-samples\samples\xlsx\00018769.xlsx,.xlsx,true,false,4926,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018791.xlsx,.xlsx,true,false,1973,0,,,4,0,0,
testdata\web-samples\samples\xlsx\00018800.xlsx,.xlsx,true,false,1878,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00018810.xlsx,.xlsx,true,false,2889,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00018882.xlsx,.xlsx,true,false,1925013,0,,,746,0,0,
testdata\web-samples\samples\xlsx\00018903.xlsx,.xlsx,true,false,7271,0,,,9,0,0,
testdata\web-samples\samples\xlsx\00018939.xlsx,.xlsx,true,false,2566,0,,,1,0,0,
testdata\web-samples\samples\xlsx\00018946.xlsx,.xlsx,true,false,799776,0,,,1039,0,0,
testdata\web-samples\samples\xlsx\00018984.xlsx,.xlsx,true,false,707063,0,,,931,0,0,
testdata\web-samples\samples\xlsx\00018988.xlsx,.xlsx,true,false,769757,0,,,1026,0,0,
testdata\web-samples\samples\xlsx\00018998.xlsx,.xlsx,true,false,459809,0,,,148,0,0,
testdata\web-samples\samples\xlsx\00019003.xlsx,.xlsx,true,false,1798,0,,,7,0,0,
testdata\web-samples\samples\xlsx\00019015.xlsx,.xlsx,true,false,4512,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00019068.xlsx,.xlsx,true,false,198477,0,,,51,0,0,
testdata\web-samples\samples\xlsx\00019130.xlsx,.xlsx,true,false,56456,0,,,32,0,0,
testdata\web-samples\samples\xlsx\00019139.xlsx,.xlsx,true,false,2664,0,,,2,0,0,
testdata\web-samples\samples\xlsx\00019155.xlsx,.xlsx,true,false,469687,0,,,272,0,0,
testdata\web-samples\samples\xlsx\00019161.xlsx,.xlsx,true,false,5380,0,,,3,0,0,
testdata\web-samples\samples\xlsx\00019215.xlsx,.xlsx,true,false,186987,0,,,84,0,0,
testdata\web-samples\samples\xlsx\00019224.xlsx,.xlsx,true,false,8968495,0,,,1428,0,0,
testdata\web-samples\samples\xlsx\00019273.xlsx,.xlsx,true,false,16324,0,,,12,0,0,
testdata\web-samples\samples\xlsx\00019275.xlsx,.xlsx,true,false,605603,0,,,519,0,0,
testdata\web-samples\samples\xlsx\00019286.xlsx,.xlsx,true,false,8455,0,,,10,0,0,
testdata\web-samples\samples\xlsx\00019306.xlsx,.xlsx,true,false,16320,1,,,7,0,0,
testdata\web-samples\samples\xlsx\00019346.xlsx,.xlsx,true,false,240,1,,,4,0,0,
testdata\web-samples\samples\xlsx\00019362.xlsx,.xlsx,true,false,49205,0,,,11,0,0,
testdata\web-samples\samples\xlsx\00019388.xlsx,.xlsx,true,false,9663,0,,,14,0,0,
testdata\web-samples\samples\xlsx\00019404.xlsx,.xlsx,true,false,792191,0,,,218,0,0,
testdata\web-samples\samples\xlsx\00019407.xlsx,.xlsx,true,false,347908,25,,,145,0,0,
testdata\web-samples\samples\xlsx\00019414.xlsx,.xlsx,true,false,789556,0,,,217,0,0,
testdata\web-samples\samples\xlsx\00019415.xlsx,.xlsx,true,false,157434,0,,,41,0,0,
testdata\web-samples\samples\xlsx\019916-2.xlsx,.xlsx,true,false,56938,0,,,39,0,0,
testdata\web-samples\samples\xlsx\019916.xlsx,.xlsx,true,false,56938,0,,,34,0,0,
testdata\web-samples\samples\xlsx\142143-2.xlsx,.xlsx,true,false,3506734,0,,,981,0,0,
testdata\web-samples\samples\xlsx\142143.xlsx,.xlsx,true,false,3506734,0,,,1015,0,0,
testdata\web-samples\samples\xlsx\163709-2.xlsx,.xlsx,true,false,457,0,,,4,0,0,
testdata\web-samples\samples\xlsx\163709.xlsx,.xlsx,true,false,457,0,,,3,0,0,
testdata\web-samples\samples\xlsx\212946-2.xlsx,.xlsx,true,false,2902112,0,,,398,0,0,
testdata\web-samples\samples\xlsx\212946.xlsx,.xlsx,true,false,2902112,0,,,379,0,0,
testdata\web-samples\samples\xlsx\212947-2.xlsx,.xlsx,true,false,269829,0,,,101,0,0,
testdata\web-samples\samples\xlsx\212947.xlsx,.xlsx,true,false,269829,0,,,112,0,0,
testdata\web-samples\samples\xlsx\214553-2.xlsx,.xlsx,true,false,14267,3,,,16,0,0,
testdata\web-samples\samples\xlsx\214553.xlsx,.xlsx,true,false,14267,3,,,17,0,0,
testdata\web-samples\samples\xlsx\216693-2.xlsx,.xlsx,true,false,26659,0,,,42,0,0,
testdata\web-samples\samples\xlsx\216693.xlsx,.xlsx,true,false,26659,0,,,43,0,0,
testdata\web-samples\samples\xlsx\219417-2.xlsx,.xlsx,true,false,3506734,0,,,1039,0,0,
testdata\web-samples\samples\xlsx\219417.xlsx,.xlsx,true,false,3506734,0,,,1043,0,0,
testdata\web-samples\samples\xlsx\250025-2.xlsx,.xlsx,true,false,36279,0,,,17,0,0,
testdata\web-samples\samples\xlsx\250025.xlsx,.xlsx,true,false,36279,0,,,16,0,0,
testdata\web-samples\samples\xlsx\277247-2.xlsx,.xlsx,true,false,5796,0,,,5,0,0,
testdata\web-samples\samples\xlsx\277247.xlsx,.xlsx,true,false,5796,0,,,4,0,0,
testdata\web-samples\samples\xlsx\299765-2.xlsx,.xlsx,true,false,10705,0,,,5,0,0,
testdata\web-samples\samples\xlsx\299765.xlsx,.xlsx,true,false,10705,0,,,4,0,0,
testdata\web-samples\samples\xlsx\320165-2.xlsx,.xlsx,true,false,4308,0,,,6,0,0,
testdata\web-samples\samples\xlsx\320165.xlsx,.xlsx,true,false,4308,0,,,6,0,0,
testdata\web-samples\samples\xlsx\325680-2.xlsx,.xlsx,true,false,7838,2,,,18,0,0,
testdata\web-samples\samples\xlsx\325680.xlsx,.xlsx,true,false,7838,2,,,19,0,0,
testdata\web-samples\samples\xlsx\325681-2.xlsx,.xlsx,true,false,6528,3,,,22,0,0,
testdata\web-samples\samples\xlsx\325681.xlsx,.xlsx,true,false,6528,3,,,20,0,0,
testdata\web-samples\samples\xlsx\338334-2.xlsx,.xlsx,true,false,6945,3,,,19,0,0,
testdata\web-samples\samples\xlsx\338334.xlsx,.xlsx,true,false,6945,3,,,21,0,0,
testdata\web-samples\samples\xlsx\354483-2.xlsx,.xlsx,true,false,1018,0,,,2,0,0,
testdata\web-samples\samples\xlsx\354483.xlsx,.xlsx,true,false,1018,0,,,1,0,0,
testdata\web-samples\samples\xlsx\358559-2.xlsx,.xlsx,true,false,4056,3,,,17,0,0,
testdata\web-samples\samples\xlsx\358559.xlsx,.xlsx,true,false,4056,3,,,17,0,0,
testdata\web-samples\samples\xlsx\358560-2.xlsx,.xlsx,true,false,7018,3,,,19,0,0,
testdata\web-samples\samples\xlsx\358560.xlsx,.xlsx,true,false,7018,3,,,19,0,0,
testdata\web-samples\samples\xlsx\411102-2.xlsx,.xlsx,true,false,4630,3,,,8,0,0,
testdata\web-samples\samples\xlsx\411102.xlsx,.xlsx,true,false,4630,3,,,11,0,0,
testdata\web-samples\samples\xlsx\452246-2.xlsx,.xlsx,true,false,16944,0,,,24,0,0,
testdata\web-samples\samples\xlsx\452246.xlsx,.xlsx,true,false,16944,0,,,24,0,0,
testdata\web-samples\samples\xlsx\491049-2.xlsx,.xlsx,true,false,4982,0,,,16,0,0,
testdata\web-samples\samples\xlsx\491049.xlsx,.xlsx,true,false,4982,0,,,15,0,0,
testdata\web-samples\samples\xlsx\506449-2.xlsx,.xlsx,true,false,1004,0,,,3,0,0,
testdata\web-samples\samples\xlsx\506449.xlsx,.xlsx,true,false,1004,0,,,2,0,0,
testdata\web-samples\samples\xlsx\512756-2.xlsx,.xlsx,true,false,135706,0,,,28,0,0,
testdata\web-samples\samples\xlsx\512756.xlsx,.xlsx,true,false,135706,0,,,29,0,0,
testdata\web-samples\samples\xlsx\528206-2.xlsx,.xlsx,true,false,1981,0,,,2,0,0,
testdata\web-samples\samples\xlsx\528206.xlsx,.xlsx,true,false,1981,0,,,3,0,0,
testdata\web-samples\samples\xlsx\531227-2.xlsx,.xlsx,true,false,1408,0,,,2,0,0,
testdata\web-samples\samples\xlsx\531227.xlsx,.xlsx,true,false,1408,0,,,1,0,0,
testdata\web-samples\samples\xlsx\551532-2.xlsx,.xlsx,true,false,427,1,,,5,0,0,
testdata\web-samples\samples\xlsx\551532.xlsx,.xlsx,true,false,427,1,,,4,0,0,
testdata\web-samples\samples\xlsx\598948-2.xlsx,.xlsx,true,false,25590,0,,,46,0,0,
testdata\web-samples\samples\xlsx\598948.xlsx,.xlsx,true,false,25590,0,,,36,0,0,
testdata\web-samples\samples\xlsx\606946-2.xlsx,.xlsx,true,false,414,1,,,4,0,0,
testdata\web-samples\samples\xlsx\606946.xlsx,.xlsx,true,false,414,1,,,4,0,0,
testdata\web-samples\samples\xlsx\607004-2.xlsx,.xlsx,true,false,8476,0,,,3,0,0,
testdata\web-samples\samples\xlsx\607004.xlsx,.xlsx,true,false,8476,0,,,3,0,0,
testdata\web-samples\samples\xlsx\608724-2.xlsx,.xlsx,true,false,3544,3,,,14,0,0,
testdata\web-samples\samples\xlsx\608724.xlsx,.xlsx,true,false,3544,3,,,13,0,0,
testdata\web-samples\samples\xlsx\610528-2.xlsx,.xlsx,true,false,441,0,,,1,0,0,
testdata\web-samples\samples\xlsx\610528.xlsx,.xlsx,true,false,441,0,,,1,0,0,
testdata\web-samples\samples\xlsx\611351-2.xlsx,.xlsx,true,false,81249,0,,,73,0,0,
testdata\web-samples\samples\xlsx\611351.xlsx,.xlsx,true,false,81249,0,,,72,0,0,
testdata\web-samples\samples\xlsx\616494-2.xlsx,.xlsx,true,false,673,1,,,4,0,0,
testdata\web-samples\samples\xlsx\616494.xlsx,.xlsx,true,false,673,1,,,4,0,0,
testdata\web-samples\samples\xlsx\656215-2.xlsx,.xlsx,true,false,446,1,,,2,0,0,
testdata\web-samples\samples\xlsx\656215.xlsx,.xlsx,true,false,446,1,,,3,0,0,
testdata\web-samples\samples\xlsx\848990-2.xlsx,.xlsx,true,false,9203,0,,,6,0,0,
testdata\web-samples\samples\xlsx\848990.xlsx,.xlsx,true,false,9203,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_chart2dump_data_tdf118150.xlsx,.xlsx,true,false,1804,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_ChartDataTable.xlsx,.xlsx,true,false,51,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_DataTable-MultipleLegendEntriesForOneDataSeries.xlsx,.xlsx,true,false,323,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_SimpleHistogram.xlsx,.xlsx,true,false,45,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_add_series_secondary_axis.xlsx,.xlsx,true,false,96,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_auto_marker_excel10.xlsx,.xlsx,true,false,1003,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_autotitledel_2007.xlsx,.xlsx,true,false,63,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_autotitledel_2013.xlsx,.xlsx,true,false,49,0,,,5,0,0,
