path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\docx\00003763.docx,.docx,true,false,452973,10,,,110706
testdata\web-samples\samples\docx\223624.docx,.docx,true,false,757148,33,,,22835
testdata\web-samples\samples\xls\002505.xls,.xls,true,false,3123432,0,,,1874
testdata\web-samples\samples\xls\008055.xls,.xls,true,false,17684747,0,,,7606
testdata\web-samples\samples\xls\013623.xls,.xls,true,false,1334115,0,,,1048
testdata\web-samples\samples\xls\016161.xls,.xls,true,false,8179182,0,,,3383
testdata\web-samples\samples\xls\018548.xls,.xls,true,false,1541452,0,,,1276
testdata\web-samples\samples\xls\019088.xls,.xls,true,false,281048,0,,,767
testdata\web-samples\samples\xls\019089.xls,.xls,true,false,306058,0,,,705
testdata\web-samples\samples\xlsx\00010400.xlsx,.xlsx,true,false,2782542,0,,,844
testdata\web-samples\samples\xlsx\00012389.xlsx,.xlsx,true,false,11148655,0,,,4352
testdata\web-samples\samples\xlsx\00012647.xlsx,.xlsx,true,false,2851876,1,,,424
testdata\web-samples\samples\xlsx\00013260.xlsx,.xlsx,true,false,3132559,0,,,1037
testdata\web-samples\samples\xlsx\00013939.xlsx,.xlsx,true,false,3788732,0,,,281
testdata\web-samples\samples\xlsx\00014857.xlsx,.xlsx,true,false,4019297,0,,,698
testdata\web-samples\samples\xlsx\00014878.xlsx,.xlsx,true,false,9879551,0,,,1057
testdata\web-samples\samples\xlsx\00014957.xlsx,.xlsx,true,false,4927808,0,,,885
testdata\web-samples\samples\xlsx\00014970.xlsx,.xlsx,true,false,4112264,0,,,1075
testdata\web-samples\samples\xlsx\00014984.xlsx,.xlsx,true,false,8624718,0,,,1106
testdata\web-samples\samples\xlsx\00014999.xlsx,.xlsx,true,false,4115630,0,,,1143
testdata\web-samples\samples\xlsx\00017009.xlsx,.xlsx,true,false,5432023,0,,,1208
testdata\web-samples\samples\xlsx\00017663.xlsx,.xlsx,true,false,3288057,0,,,500
testdata\web-samples\samples\xlsx\00018489.xlsx,.xlsx,true,false,4302607,0,,,611
testdata\web-samples\samples\xlsx\00019224.xlsx,.xlsx,true,false,8968495,0,,,1069
testdata\web-samples\samples\xlsx\142143-2.xlsx,.xlsx,true,false,3506734,0,,,398
testdata\web-samples\samples\xlsx\142143.xlsx,.xlsx,true,false,3506734,0,,,408
testdata\web-samples\samples\xlsx\212946-2.xlsx,.xlsx,true,false,2902112,0,,,280
testdata\web-samples\samples\xlsx\219417-2.xlsx,.xlsx,true,false,3506734,0,,,409
testdata\web-samples\samples\xlsx\219417.xlsx,.xlsx,true,false,3506734,0,,,420
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testRecordSizeExceeded.xlsx,.xlsx,true,false,181333430,0,,,10602
