path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_tdf134255.docx,.docx,true,false,433,0,,,14,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_tdf136650.docx,.docx,true,false,310,0,,,5,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_tdf139658.docx,.docx,true,false,129,0,,,9,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_tdf143130.docx,.docx,true,false,407,0,,,8,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_tdf170215_nullDate.docx,.docx,true,false,379,0,,,11,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_tdf91250.docx,.docx,true,false,327,0,,,8,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testAreaChartLoad.docx,.docx,true,false,222,0,,,6,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testAxisTitlePosition.docx,.docx,true,false,452,0,,,8,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testBarChart.docx,.docx,true,false,404,0,,,5,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testBarChartDataPointPropDOCX.docx,.docx,true,false,87,0,,,5,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testChartDataTable.docx,.docx,true,false,404,0,,,3,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testChartTitlePropertiesBitmapFill.docx,.docx,true,false,53,1,,,2,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testChartTitlePropertiesColorFill.docx,.docx,true,false,53,0,,,1,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testChartTitlePropertiesGradientFill.docx,.docx,true,false,53,0,,,2,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testColorGradientWithTransparency.docx,.docx,true,false,240,0,,,7,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testCustomlabeltext.docx,.docx,true,false,240,0,,,6,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testLabelSeparator.docx,.docx,true,false,405,0,,,6,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testMultilevelCategoryAxis.docx,.docx,true,false,225,0,,,3,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testMultipleChart.docx,.docx,true,false,1274,0,,,11,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testMultiplechartembeddings.docx,.docx,true,false,1274,0,,,14,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testSeriesIdxOrder.docx,.docx,true,false,1151,0,,,7,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testSimpleCategoryAxis.docx,.docx,true,false,310,0,,,8,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testStockChart.docx,.docx,true,false,245,0,,,5,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testTdf108110.docx,.docx,true,false,192,0,,,5,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testTdf114179.docx,.docx,true,false,141,0,,,1,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testTdf122226.docx,.docx,true,false,118,0,,,4,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testchartoleobjectembeddings.docx,.docx,true,false,145171,10,,,721,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__chart2_qa_extras_data_docx_testcustomshapepos.docx,.docx,true,false,174,0,,,8,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__desktop_qa_data_ThemeDocument.docx,.docx,true,false,3,0,,,2,0,0,
testdata\web-samples\samples\docx\LibreOffice__core__desktop_qa_data_blank_text.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Graphics_2D_Column-O12-Word-Charts.docx,.docx,true,false,1214,0,,,8,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Graphics_AllShadows-O12-Word-OartTextEffects.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Graphics_AlphaMod_-_Parent_Cont_-_Enum_tree.docx,.docx,true,false,21,2,,,5,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_AbbreviatedCaseNumber-Abbreviated_Case_Number.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_BookAuthor-Book_Author.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_City-City.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_CommentRangeStart.docx,.docx,true,false,36,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_argSz-Argument_Size__Sub-Superscript_Function_Superscript_-val--2.docx,.docx,true,false,1,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_bdr-Text_Border-themeColor-text1.docx,.docx,true,false,1,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_bottom-Bottom_Border-themeColor-dark1.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_bottom-Bottom_Border-val-holly.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_bottom-Bottom_Border-val-zigZagStitch.docx,.docx,true,true,0,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_bottom-Table_Cell_Bottom_Border-val-double.docx.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_clrSchemeMapping-theme_color-w-bg2-background2-light1.docx,.docx,true,false,33,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_customXmlDelRangeStart-Custom_XML_Markup_Deletion_Start-val-author-special-chars.docx,.docx,true,false,696,0,,,4,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_document_-_HexColor_-_RGB_-_Document_Background.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_eastAsianLayout-East_Asian_Typography_Settings-vert-1.docx,.docx,true,false,1,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_fldSimple-Field_Definitions-GreetingLine.docx,.docx,true,false,16,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_fldSimple-FormulasAndExpressions-Bookmark-GeneralFormat.docx,.docx,true,false,194,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_ftr_-_Footer_-_bookmarkStart_-_Bookmark_Start.docx,.docx,true,false,8,0,,,6,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_highlight-Text_Highlighting-val-blue.docx,.docx,true,false,1,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_insideH-Table_Inside_Horizontal_Edges_Border-val-thinThickThinSmallGap.docx.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_instrText-Field_Definitions-EQ-Array-AlignLeft.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_instrText-Field_Definitions-NextIf.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_isLgl-Display_All_Levels_Using_Arabic_Numerals.docx,.docx,true,true,0,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_lang-Languages_for_Run_Content-val-moh-CA.docx,.docx,true,false,5,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_left-Left_Border-sz-24.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_left-Left_Border-val-gems.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_left-Left_Border-val-weavingAngles.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_left-Table_Left_Border-themeColor-background1.docx.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_lid-Merge_Field_Name_Language_ID-val-es-CR.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_lid-Merge_Field_Name_Language_ID-val-th-TH.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_mailSubject-Merged_E-mail_or_Fax_Subject_Line-val-test.docx,.docx,true,true,0,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_name-Data_Source_Name_for_Column.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_numFmt-Endnote_Numbering_Format-val-40-none.docx,.docx,true,false,50,0,,,4,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_numFmt-Numbering_Format-val-decimalEnclosedFullstop.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_paperSrc-Paper_Source_Information.docx,.docx,true,false,22,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_pgNumType-Page_Numbering_Settings-fmt-thaiNumbers.docx,.docx,true,false,23,0,,,6,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_proofErr-Proofing_Error_Anchor_-_gramStart_and_gramEnd.docx,.docx,true,false,281,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_rFonts-Run_Fonts-hAnsiTheme-majorHAnsi.docx,.docx,true,false,1,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_rPr-bdr-Text_Border-val_dotDash_color_auto.docx,.docx,true,false,4,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_rSp-Row_Spacing__Equation-Array_Function_-val-1080.docx,.docx,true,false,3,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_right-Right_Border-val-cakeSlice.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_right-Right_Border-val-peopleHats.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_right-Right_Paragraph_Border-val-threeDEmboss.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_sectPr-Previous_Section_Properties-rsidSelect-004B4C75.docx,.docx,true,true,0,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_shd-Run_Shading-val-pct15.docx,.docx,true,false,1,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_shd-Table_Shading-val-pct5.docx.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_spacing-Spacing_Between_Lines_and_AboveBelow_Paragraph-line-1.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_summaryLength-Percentage_of_Document_to_Use_When_Generating_Summary-val-100.docx,.docx,true,false,86,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_tblLayout-Table_Layout.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_textDirection-Paragraph_Text_Flow_Direction-val-tbRl.docx,.docx,true,false,265,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_top-Table_Top_Border-sz-255.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_top-Top_Border-themeColor-accent4.docx,.docx,true,true,0,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_top-Top_Border-val-handmade2.docx,.docx,true,true,0,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_top-Top_Border-val-whiteFlowers.docx,.docx,true,true,0,0,,,3,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_truncatefontheightslikewp6-Truncate_Font_Height-val.docx,.docx,true,false,26,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O14ISOStrict_Word_w-Expanded_Compressed_Text-val-33.docx,.docx,true,false,1,0,,,1,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment001.docx,.docx,true,false,6507,0,,,16,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment002.docx,.docx,true,false,1325,0,,,11,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment003.docx,.docx,true,false,1085,0,,,8,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment004.docx,.docx,true,false,24,0,,,10,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment005.docx,.docx,true,false,4,0,,,2,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment006.docx,.docx,true,false,1143,0,,,7,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment007.docx,.docx,true,false,1170,0,,,17,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment008.docx,.docx,true,false,4485,0,,,10,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment009.docx,.docx,true,false,4427,0,,,9,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment010.docx,.docx,true,false,1208,0,,,7,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment011.docx,.docx,true,true,0,0,,,4,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment012.docx,.docx,true,false,4671,0,,,6,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment013.docx,.docx,true,false,1104,0,,,7,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment014.docx,.docx,true,false,1785,0,,,14,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment015.docx,.docx,true,false,195,0,,,9,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment016.docx,.docx,true,false,202,0,,,11,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment017.docx,.docx,true,false,1041,1,,,5,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment018.docx,.docx,true,false,29,0,,,5,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment019.docx,.docx,true,false,2467,0,,,14,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment020.docx,.docx,true,false,249,0,,,16,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment021.docx,.docx,true,false,3968,0,,,9,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment022.docx,.docx,true,false,404,0,,,5,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment023.docx,.docx,true,false,1208,0,,,6,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment024.docx,.docx,true,false,775,0,,,8,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment025.docx,.docx,true,false,4186,0,,,21,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment026.docx,.docx,true,false,1205,0,,,8,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment027.docx,.docx,true,false,1205,0,,,8,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment028.docx,.docx,true,false,2343,0,,,12,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment029.docx,.docx,true,false,1337,0,,,10,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment030.docx,.docx,true,false,1082,0,,,4,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment031.docx,.docx,true,false,1390,0,,,7,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment032.docx,.docx,true,false,1390,0,,,7,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment033.docx,.docx,true,false,114933,0,,,117,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment034.docx,.docx,true,false,10271,0,,,18,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment035.docx,.docx,true,false,7380,0,,,26,0,0,
testdata\web-samples\samples\docx\dotnet__Open-XML-SDK__test_DocumentFormat.OpenXml.Tests.Assets_assets_TestDataStorage_O15Conformance_WD_CommentExTest_Comments-Sample-15-12-01_Comment036.docx,.docx,true,false,2165,0,,,18,0,0,
