path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\pptx\00021248.pptx,.pptx,true,false,5767,17,,,51
testdata\web-samples\samples\pptx\00021292.pptx,.pptx,true,false,4200,12,,,43
testdata\web-samples\samples\pptx\00021294.pptx,.pptx,true,false,19566,5,,,211
testdata\web-samples\samples\pptx\00021298.pptx,.pptx,true,false,2816,44,,,67
testdata\web-samples\samples\pptx\00021301.pptx,.pptx,true,false,6070,52,,,129
testdata\web-samples\samples\pptx\00021325.pptx,.pptx,true,false,19727,8,,,124
testdata\web-samples\samples\pptx\00021339.pptx,.pptx,true,false,2244,25,,,33
testdata\web-samples\samples\pptx\00021344.pptx,.pptx,true,false,4450,60,,,100
testdata\web-samples\samples\pptx\00021352.pptx,.pptx,true,false,7753,91,,,134
testdata\web-samples\samples\pptx\00021399.pptx,.pptx,true,false,10688,20,,,150
testdata\web-samples\samples\pptx\00021400.pptx,.pptx,true,false,9240,31,,,174
testdata\web-samples\samples\pptx\00021416.pptx,.pptx,true,false,40271,78,,,255
testdata\web-samples\samples\pptx\00021434.pptx,.pptx,true,false,38,1,,,6
testdata\web-samples\samples\pptx\00021453.pptx,.pptx,true,false,9719,34,,,77
testdata\web-samples\samples\pptx\00021461.pptx,.pptx,true,false,16605,89,,,245
testdata\web-samples\samples\pptx\00021472.pptx,.pptx,true,false,18603,1,,,86
testdata\web-samples\samples\pptx\00021473.pptx,.pptx,true,false,19311,1,,,93
testdata\web-samples\samples\pptx\00021485.pptx,.pptx,true,false,6489,3,,,59
testdata\web-samples\samples\pptx\00021498.pptx,.pptx,true,false,3194,6,,,31
testdata\web-samples\samples\pptx\00021504.pptx,.pptx,true,false,2916,6,,,61
testdata\web-samples\samples\pptx\00021510.pptx,.pptx,true,false,1026,85,,,163
testdata\web-samples\samples\pptx\00021529.pptx,.pptx,true,false,5830,9,,,150
testdata\web-samples\samples\pptx\00021530.pptx,.pptx,true,false,7846,28,,,196
testdata\web-samples\samples\pptx\00021531.pptx,.pptx,true,false,33797,5,,,71
testdata\web-samples\samples\pptx\00021537.pptx,.pptx,true,false,10177,50,,,128
testdata\web-samples\samples\pptx\00021539.pptx,.pptx,true,false,7351,22,,,59
testdata\web-samples\samples\pptx\00021543.pptx,.pptx,true,false,13138,86,,,200
testdata\web-samples\samples\pptx\00021544.pptx,.pptx,true,false,5713,52,,,141
testdata\web-samples\samples\pptx\00021590.pptx,.pptx,true,false,9205,50,,,127
testdata\web-samples\samples\pptx\00021622.pptx,.pptx,true,false,9684,7,,,50
testdata\web-samples\samples\pptx\00021631.pptx,.pptx,true,false,1564,0,,,16
testdata\web-samples\samples\pptx\00021646.pptx,.pptx,true,false,17050,77,,,210
testdata\web-samples\samples\pptx\00021647.pptx,.pptx,true,false,3826,0,,,43
testdata\web-samples\samples\pptx\00021654.pptx,.pptx,true,false,0,1,,,8
testdata\web-samples\samples\pptx\00021659.pptx,.pptx,true,false,0,1,,,0
testdata\web-samples\samples\pptx\00021660.pptx,.pptx,true,false,6047,10,,,47
testdata\web-samples\samples\pptx\00021686.pptx,.pptx,true,false,25912,0,,,335
testdata\web-samples\samples\pptx\00021689.pptx,.pptx,true,false,22838,9,,,213
testdata\web-samples\samples\pptx\00021701.pptx,.pptx,true,false,481,24,,,43
testdata\web-samples\samples\pptx\00021714.pptx,.pptx,true,false,169,0,,,3
testdata\web-samples\samples\pptx\00021727.pptx,.pptx,true,false,4916,0,,,74
testdata\web-samples\samples\pptx\00021736.pptx,.pptx,true,false,6452,0,,,50
testdata\web-samples\samples\pptx\00021748.pptx,.pptx,true,false,50788,43,,,1281
testdata\web-samples\samples\pptx\00021759.pptx,.pptx,true,false,4730,9,,,193
testdata\web-samples\samples\pptx\00021765.pptx,.pptx,true,false,9755,0,,,61
testdata\web-samples\samples\pptx\00021766.pptx,.pptx,true,false,15101,0,,,74
testdata\web-samples\samples\pptx\00021800.pptx,.pptx,true,false,3669,2,,,31
testdata\web-samples\samples\pptx\00021804.pptx,.pptx,true,false,10014,30,,,110
testdata\web-samples\samples\pptx\00021842.pptx,.pptx,true,false,2710,34,,,79
testdata\web-samples\samples\pptx\00021852.pptx,.pptx,true,false,181,1,,,7
testdata\web-samples\samples\pptx\00021867.pptx,.pptx,true,false,18306,43,,,166
testdata\web-samples\samples\pptx\00021877.pptx,.pptx,true,false,7916,13,,,62
testdata\web-samples\samples\pptx\00021922.pptx,.pptx,true,false,5798,43,,,158
testdata\web-samples\samples\pptx\00021968.pptx,.pptx,true,false,665,0,,,7
testdata\web-samples\samples\pptx\00021989.pptx,.pptx,true,false,6085,14,,,72
testdata\web-samples\samples\pptx\00022008.pptx,.pptx,true,false,4564,21,,,42
testdata\web-samples\samples\pptx\00022035.pptx,.pptx,true,false,5870,9,,,51
testdata\web-samples\samples\pptx\00022038.pptx,.pptx,true,false,5710,1,,,44
testdata\web-samples\samples\pptx\00022052.pptx,.pptx,true,false,13710,8,,,344
testdata\web-samples\samples\pptx\00022053.pptx,.pptx,true,false,30852,26,,,195
testdata\web-samples\samples\pptx\00022073.pptx,.pptx,true,false,2768,20,,,208
testdata\web-samples\samples\pptx\00022086.pptx,.pptx,true,false,9467,0,,,37
testdata\web-samples\samples\pptx\00022100.pptx,.pptx,true,false,3040,4,,,25
testdata\web-samples\samples\pptx\00022109.pptx,.pptx,true,false,1200,2,,,27
testdata\web-samples\samples\pptx\00022115.pptx,.pptx,true,false,1654,20,,,35
testdata\web-samples\samples\pptx\00022130.pptx,.pptx,true,false,1097,20,,,100
testdata\web-samples\samples\pptx\00022132.pptx,.pptx,true,false,5937,1,,,40
testdata\web-samples\samples\pptx\00022136.pptx,.pptx,true,false,8158,44,,,216
testdata\web-samples\samples\pptx\00022138.pptx,.pptx,true,false,5498,2,,,82
testdata\web-samples\samples\pptx\00022141.pptx,.pptx,true,false,11306,24,,,144
testdata\web-samples\samples\pptx\00022143.pptx,.pptx,true,false,4602,45,,,191
testdata\web-samples\samples\pptx\00022144.pptx,.pptx,true,false,12907,11,,,1645
testdata\web-samples\samples\pptx\00022146.pptx,.pptx,true,false,7205,16,,,214
testdata\web-samples\samples\pptx\00022147.pptx,.pptx,true,false,5452,4,,,69
testdata\web-samples\samples\pptx\00022153.pptx,.pptx,true,false,27737,38,,,1865
testdata\web-samples\samples\pptx\00022160.pptx,.pptx,true,false,18137,20,,,311
testdata\web-samples\samples\pptx\00022163.pptx,.pptx,true,false,3439,5,,,26
testdata\web-samples\samples\pptx\00022165.pptx,.pptx,true,false,21330,3,,,208
testdata\web-samples\samples\pptx\00022169.pptx,.pptx,true,false,9654,90,,,184
testdata\web-samples\samples\pptx\00022173.pptx,.pptx,true,false,27774,21,,,174
testdata\web-samples\samples\pptx\00022175.pptx,.pptx,true,false,15306,116,,,211
testdata\web-samples\samples\pptx\00022181.pptx,.pptx,true,false,12335,7,,,149
testdata\web-samples\samples\pptx\00022189.pptx,.pptx,true,false,34723,5,,,400
testdata\web-samples\samples\pptx\00022199.pptx,.pptx,true,false,11299,71,,,150
testdata\web-samples\samples\pptx\00022200.pptx,.pptx,true,false,5279,3,,,51
testdata\web-samples\samples\pptx\00022204.pptx,.pptx,true,false,14613,91,,,248
testdata\web-samples\samples\pptx\00022210.pptx,.pptx,true,false,12661,5,,,86
testdata\web-samples\samples\pptx\00022227.pptx,.pptx,true,false,9014,2,,,75
testdata\web-samples\samples\pptx\00022232.pptx,.pptx,true,false,16926,27,,,157
testdata\web-samples\samples\pptx\00022237.pptx,.pptx,true,false,6325,32,,,123
testdata\web-samples\samples\pptx\00022243.pptx,.pptx,true,false,8459,23,,,109
testdata\web-samples\samples\pptx\00022246.pptx,.pptx,true,false,5230,27,,,179
testdata\web-samples\samples\pptx\00022254.pptx,.pptx,true,false,12709,8,,,65
testdata\web-samples\samples\pptx\00022257.pptx,.pptx,true,false,9843,7,,,115
testdata\web-samples\samples\pptx\00022258.pptx,.pptx,true,false,6664,101,,,192
testdata\web-samples\samples\pptx\00022260.pptx,.pptx,true,false,6196,10,,,76
testdata\web-samples\samples\pptx\00022263.pptx,.pptx,true,false,17101,74,,,323
testdata\web-samples\samples\pptx\00022264.pptx,.pptx,true,false,19407,14,,,154
testdata\web-samples\samples\pptx\00022282.pptx,.pptx,true,false,11869,2,,,81
testdata\web-samples\samples\pptx\00022283.pptx,.pptx,true,false,7324,2,,,51
testdata\web-samples\samples\pptx\00022284.pptx,.pptx,true,false,5712,17,,,44
testdata\web-samples\samples\pptx\00022290.pptx,.pptx,true,false,15603,36,,,194
testdata\web-samples\samples\pptx\00022291.pptx,.pptx,true,false,17644,78,,,695
testdata\web-samples\samples\pptx\00022293.pptx,.pptx,true,false,14548,35,,,118
testdata\web-samples\samples\pptx\00022297.pptx,.pptx,true,false,35302,6,,,427
testdata\web-samples\samples\pptx\00022312.pptx,.pptx,true,false,14066,48,,,386
testdata\web-samples\samples\pptx\00022314.pptx,.pptx,true,false,13679,54,,,128
testdata\web-samples\samples\pptx\00022315.pptx,.pptx,true,false,16996,49,,,158
testdata\web-samples\samples\pptx\00022318.pptx,.pptx,true,false,249906,34,,,1255
testdata\web-samples\samples\pptx\00022324.pptx,.pptx,true,false,9838,50,,,334
testdata\web-samples\samples\pptx\00022339.pptx,.pptx,true,false,10771,16,,,85
testdata\web-samples\samples\pptx\00022367.pptx,.pptx,true,false,14359,12,,,104
testdata\web-samples\samples\pptx\00022381.pptx,.pptx,true,false,36730,29,,,545
testdata\web-samples\samples\pptx\00022390.pptx,.pptx,true,false,3511,12,,,50
testdata\web-samples\samples\pptx\00022400.pptx,.pptx,true,false,11733,30,,,222
testdata\web-samples\samples\pptx\00022401.pptx,.pptx,true,false,6147,44,,,208
testdata\web-samples\samples\pptx\00022402.pptx,.pptx,true,false,6940,37,,,279
testdata\web-samples\samples\pptx\00022409.pptx,.pptx,true,false,14060,43,,,166
testdata\web-samples\samples\pptx\00022462.pptx,.pptx,true,false,6739,0,,,49
testdata\web-samples\samples\pptx\00022467.pptx,.pptx,true,false,5739,33,,,73
testdata\web-samples\samples\pptx\00022472.pptx,.pptx,true,false,264,12,,,28
testdata\web-samples\samples\pptx\00022491.pptx,.pptx,true,false,8407,61,,,239
testdata\web-samples\samples\pptx\00022498.pptx,.pptx,true,false,4817,25,,,97
testdata\web-samples\samples\pptx\00022518.pptx,.pptx,true,false,5099,0,,,20
testdata\web-samples\samples\pptx\00022531.pptx,.pptx,true,false,7974,33,,,76
testdata\web-samples\samples\pptx\00022554.pptx,.pptx,true,false,11824,20,,,241
testdata\web-samples\samples\pptx\00022555.pptx,.pptx,true,false,6799,11,,,132
testdata\web-samples\samples\pptx\00022561.pptx,.pptx,true,false,14149,1,,,62
testdata\web-samples\samples\pptx\00022574.pptx,.pptx,true,false,18174,9,,,192
testdata\web-samples\samples\pptx\00022576.pptx,.pptx,true,false,8342,30,,,140
testdata\web-samples\samples\pptx\00022577.pptx,.pptx,true,false,6306,6,,,142
testdata\web-samples\samples\pptx\00022580.pptx,.pptx,true,false,2081,33,,,52
testdata\web-samples\samples\pptx\00022591.pptx,.pptx,true,false,18377,1,,,159
testdata\web-samples\samples\pptx\00022601.pptx,.pptx,true,false,9669,17,,,208
testdata\web-samples\samples\pptx\00022607.pptx,.pptx,true,false,399743,20,,,591
testdata\web-samples\samples\pptx\00022629.pptx,.pptx,true,false,44708,25,,,858
testdata\web-samples\samples\pptx\00022630.pptx,.pptx,true,false,19878,112,,,370
testdata\web-samples\samples\pptx\00022640.pptx,.pptx,true,false,488,3,,,15
testdata\web-samples\samples\pptx\00022642.pptx,.pptx,true,false,6048,58,,,115
testdata\web-samples\samples\pptx\00022645.pptx,.pptx,true,false,13079,9,,,520
testdata\web-samples\samples\pptx\00022652.pptx,.pptx,true,false,48546,26,,,559
testdata\web-samples\samples\pptx\00022653.pptx,.pptx,true,false,6895,124,,,132
testdata\web-samples\samples\pptx\00022654.pptx,.pptx,true,false,8381,41,,,104
testdata\web-samples\samples\pptx\00022660.pptx,.pptx,true,false,7438,5,,,57
testdata\web-samples\samples\pptx\00022662.pptx,.pptx,true,false,82102,119,,,302
testdata\web-samples\samples\pptx\00022666.pptx,.pptx,true,false,23884,12,,,494
testdata\web-samples\samples\pptx\00022668.pptx,.pptx,true,false,3629,6,,,46
testdata\web-samples\samples\pptx\00022673.pptx,.pptx,true,false,45220,23,,,330
testdata\web-samples\samples\pptx\00022681.pptx,.pptx,true,false,43237,73,,,393
testdata\web-samples\samples\pptx\00022685.pptx,.pptx,true,false,7791,13,,,200
testdata\web-samples\samples\pptx\00022687.pptx,.pptx,true,false,7223,26,,,144
testdata\web-samples\samples\pptx\00022693.pptx,.pptx,true,false,31187,88,,,466
testdata\web-samples\samples\pptx\00022699.pptx,.pptx,true,false,23158,25,,,515
testdata\web-samples\samples\pptx\00022700.pptx,.pptx,true,false,5782,19,,,80
testdata\web-samples\samples\pptx\00022710.pptx,.pptx,true,false,21075,33,,,306
testdata\web-samples\samples\pptx\00022713.pptx,.pptx,true,false,814,2,,,10
testdata\web-samples\samples\pptx\00022714.pptx,.pptx,true,false,10828,78,,,270
testdata\web-samples\samples\pptx\00022721.pptx,.pptx,true,false,8704,9,,,139
testdata\web-samples\samples\pptx\00022723.pptx,.pptx,true,false,7475,3,,,128
testdata\web-samples\samples\pptx\00022739.pptx,.pptx,true,false,29982,19,,,286
testdata\web-samples\samples\pptx\00022740.pptx,.pptx,true,false,43155,27,,,329
testdata\web-samples\samples\pptx\00022743.pptx,.pptx,true,false,38226,45,,,141
