path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\doc\000804.doc,.doc,true,false,100319,0,,,209
testdata\web-samples\samples\doc\000806-2.doc,.doc,true,false,16862,0,,,111
testdata\web-samples\samples\doc\000806.doc,.doc,true,false,16862,0,,,117
testdata\web-samples\samples\doc\000911-2.doc,.doc,true,false,13835,0,,,58
testdata\web-samples\samples\doc\000911.doc,.doc,true,false,13835,0,,,57
testdata\web-samples\samples\doc\000913-2.doc,.doc,true,false,62936,0,,,349
testdata\web-samples\samples\doc\000913.doc,.doc,true,false,62936,0,,,369
testdata\web-samples\samples\doc\000944-2.doc,.doc,true,false,85754,0,,,355
testdata\web-samples\samples\doc\000944.doc,.doc,true,false,85754,0,,,371
testdata\web-samples\samples\doc\000946-2.doc,.doc,true,false,9574,0,,,23
testdata\web-samples\samples\doc\000946.doc,.doc,true,false,9574,0,,,17
testdata\web-samples\samples\doc\000948-2.doc,.doc,true,false,17114,1,,,46
testdata\web-samples\samples\doc\000948.doc,.doc,true,false,17114,1,,,43
testdata\web-samples\samples\doc\000949-2.doc,.doc,true,false,13337,0,,,64
testdata\web-samples\samples\doc\000949.doc,.doc,true,false,13337,0,,,53
testdata\web-samples\samples\doc\000950-2.doc,.doc,true,false,60623,2,,,263
testdata\web-samples\samples\doc\000950.doc,.doc,true,false,60623,2,,,235
testdata\web-samples\samples\doc\000952-2.doc,.doc,true,false,27961,0,,,94
testdata\web-samples\samples\doc\000952.doc,.doc,true,false,27961,0,,,94
testdata\web-samples\samples\doc\000953-2.doc,.doc,true,true,0,0,,,0
testdata\web-samples\samples\doc\000953.doc,.doc,true,true,0,0,,,2
testdata\web-samples\samples\doc\000957-2.doc,.doc,true,false,14757,0,,,70
testdata\web-samples\samples\doc\000957.doc,.doc,true,false,14757,0,,,75
testdata\web-samples\samples\doc\000958-2.doc,.doc,true,false,80748,2,,,297
testdata\web-samples\samples\doc\000958.doc,.doc,true,false,80748,2,,,282
testdata\web-samples\samples\doc\000960-2.doc,.doc,true,false,19984,0,,,67
testdata\web-samples\samples\doc\000960.doc,.doc,true,false,19984,0,,,65
testdata\web-samples\samples\doc\000961-2.doc,.doc,true,false,94156,10,,,440
testdata\web-samples\samples\doc\000961.doc,.doc,true,false,94156,10,,,462
testdata\web-samples\samples\doc\000963-2.doc,.doc,true,false,2036,0,,,14
testdata\web-samples\samples\doc\000963.doc,.doc,true,false,2036,0,,,10
testdata\web-samples\samples\doc\000964-2.doc,.doc,true,false,122775,1,,,356
testdata\web-samples\samples\doc\000964.doc,.doc,true,false,122775,1,,,369
testdata\web-samples\samples\doc\000965-2.doc,.doc,true,false,16603,1,,,56
testdata\web-samples\samples\doc\000965.doc,.doc,true,false,16603,1,,,52
testdata\web-samples\samples\doc\000966-2.doc,.doc,true,false,122794,14,,,1067
testdata\web-samples\samples\doc\000966.doc,.doc,true,false,122794,14,,,1041
testdata\web-samples\samples\doc\000967-2.doc,.doc,true,false,19027,0,,,102
testdata\web-samples\samples\doc\000967.doc,.doc,true,false,19027,0,,,102
testdata\web-samples\samples\doc\000970-2.doc,.doc,true,false,13054,0,,,161
testdata\web-samples\samples\doc\000970.doc,.doc,true,false,13054,0,,,154
testdata\web-samples\samples\doc\000971-2.doc,.doc,true,false,3026,0,,,7
testdata\web-samples\samples\doc\000971.doc,.doc,true,false,3026,0,,,13
testdata\web-samples\samples\doc\000973-2.doc,.doc,true,false,119786,0,,,485
testdata\web-samples\samples\doc\000973.doc,.doc,true,false,119786,0,,,514
testdata\web-samples\samples\doc\000974-2.doc,.doc,true,false,81502,6,,,232
testdata\web-samples\samples\doc\000974.doc,.doc,true,false,81502,6,,,231
testdata\web-samples\samples\doc\000976-2.doc,.doc,true,false,32263,0,,,111
testdata\web-samples\samples\doc\000976.doc,.doc,true,false,32263,0,,,105
testdata\web-samples\samples\doc\000977-2.doc,.doc,true,false,1502,0,,,5
testdata\web-samples\samples\doc\000977.doc,.doc,true,false,1502,0,,,5
testdata\web-samples\samples\doc\000979-2.doc,.doc,true,false,13280,27,,,60
testdata\web-samples\samples\doc\000979.doc,.doc,true,false,13280,27,,,64
testdata\web-samples\samples\doc\000981-2.doc,.doc,true,false,8820,0,,,19
testdata\web-samples\samples\doc\000981.doc,.doc,true,false,8820,0,,,10
testdata\web-samples\samples\doc\001066-2.doc,.doc,true,false,39434,0,,,248
testdata\web-samples\samples\doc\001066.doc,.doc,true,false,39434,0,,,237
testdata\web-samples\samples\doc\001076-2.doc,.doc,true,false,21912,0,,,51
testdata\web-samples\samples\doc\001076.doc,.doc,true,false,21912,0,,,59
testdata\web-samples\samples\doc\001083-2.doc,.doc,true,false,330943,0,,,1936
testdata\web-samples\samples\doc\001083.doc,.doc,true,false,330943,0,,,1934
testdata\web-samples\samples\doc\001175-2.doc,.doc,true,false,2906,0,,,7
testdata\web-samples\samples\doc\001175.doc,.doc,true,false,2906,0,,,7
testdata\web-samples\samples\doc\001179-2.doc,.doc,true,false,10203,0,,,32
testdata\web-samples\samples\doc\001179.doc,.doc,true,false,10203,0,,,36
testdata\web-samples\samples\doc\001265-2.doc,.doc,true,false,20709,1,,,69
testdata\web-samples\samples\doc\001265.doc,.doc,true,false,20709,1,,,78
testdata\web-samples\samples\doc\001339-2.doc,.doc,true,false,24256,0,,,48
