path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\xls\008055.xls,.xls,true,false,17684747,0,,,6047,5975,6119,6119|5975
testdata\web-samples\samples\xls\013623.xls,.xls,true,false,1329843,0,,,2218,2194,2243,2243|2194
testdata\web-samples\samples\xls\016161.xls,.xls,true,false,8179182,0,,,2466,2425,2508,2425|2508
testdata\web-samples\samples\xls\018548.xls,.xls,true,false,1541448,0,,,1755,1733,1778,1733|1778
testdata\web-samples\samples\xls\019088.xls,.xls,true,false,281048,0,,,1728,1708,1748,1748|1708
testdata\web-samples\samples\xls\019089.xls,.xls,true,false,306058,0,,,1740,1706,1774,1774|1706
