path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\docx\00003763.docx,.docx,true,false,452979,10,,,3890,3885,4098,4098|3885|3890
testdata\web-samples\samples\docx\223624.docx,.docx,true,false,760288,33,,,2535,2529,2552,2535|2552|2529
