path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\xls\002505.xls,.xls,true,false,3123432,0,,,1805,1800,1828,1800|1805|1828
testdata\web-samples\samples\xls\006087.xls,.xls,true,false,290195,0,,,4948,4767,5186,4767|5186|4948
testdata\web-samples\samples\xls\008055.xls,.xls,true,false,17684747,0,,,4722,4662,4821,4821|4662|4722
testdata\web-samples\samples\xls\016161.xls,.xls,true,false,8179182,0,,,2046,1972,2126,1972|2046|2126
testdata\web-samples\samples\xls\019088.xls,.xls,true,false,281048,0,,,1464,1416,1483,1464|1483|1416
testdata\web-samples\samples\xls\019089.xls,.xls,true,false,306058,0,,,1497,1389,1682,1497|1682|1389
