path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\docx\00001215.docx,.docx,true,false,1522,1,,,22
testdata\web-samples\samples\docx\00001224.docx,.docx,true,false,1290,2,,,42
testdata\web-samples\samples\docx\00001234.docx,.docx,true,false,1768,1,,,15
testdata\web-samples\samples\docx\00001240.docx,.docx,true,false,2795,0,,,31
testdata\web-samples\samples\docx\00001281.docx,.docx,true,false,12243,0,,,59
testdata\web-samples\samples\docx\00001284.docx,.docx,true,false,512658,6,,,1291
testdata\web-samples\samples\docx\00001304.docx,.docx,true,false,15574,0,,,52
testdata\web-samples\samples\docx\00001309.docx,.docx,true,false,14578,25,,,53
testdata\web-samples\samples\docx\00001310.docx,.docx,true,false,14608,9,,,176
testdata\web-samples\samples\docx\00001324.docx,.docx,true,false,3567,0,,,81
testdata\web-samples\samples\docx\00001351.docx,.docx,true,false,12191,0,,,64
testdata\web-samples\samples\docx\00001354.docx,.docx,true,false,7997,0,,,40
testdata\web-samples\samples\docx\00001380.docx,.docx,true,false,36141,1,,,140
testdata\web-samples\samples\docx\00001381.docx,.docx,true,false,38427,0,,,158
testdata\web-samples\samples\docx\00001394.docx,.docx,true,false,980,2,,,12
testdata\web-samples\samples\docx\00001395.docx,.docx,true,false,861,1,,,10
testdata\web-samples\samples\docx\00001401.docx,.docx,true,false,906,0,,,6
testdata\web-samples\samples\docx\00001425.docx,.docx,true,false,10325,1,,,76
testdata\web-samples\samples\docx\00001432.docx,.docx,true,false,54209,0,,,215
testdata\web-samples\samples\docx\00001433.docx,.docx,true,false,56432,2,,,240
testdata\web-samples\samples\docx\00001434.docx,.docx,true,false,7688,0,,,24
testdata\web-samples\samples\docx\00001465.docx,.docx,true,false,19805,0,,,65
testdata\web-samples\samples\docx\00001474.docx,.docx,true,false,74681,0,,,176
testdata\web-samples\samples\docx\00001476.docx,.docx,true,false,38174,0,,,215
testdata\web-samples\samples\docx\00001479.docx,.docx,true,false,6104,0,,,19
testdata\web-samples\samples\docx\00001480.docx,.docx,true,false,5510,0,,,26
testdata\web-samples\samples\docx\00001485.docx,.docx,true,false,67086,5,,,1606
testdata\web-samples\samples\docx\00001486.docx,.docx,true,false,64696,4,,,686
testdata\web-samples\samples\docx\00001496.docx,.docx,true,false,5722,0,,,11
testdata\web-samples\samples\docx\00001526.docx,.docx,true,false,8316,1,,,25
testdata\web-samples\samples\docx\00001553.docx,.docx,true,false,709,1,,,9
testdata\web-samples\samples\docx\00001582.docx,.docx,true,false,66869,5,,,1232
testdata\web-samples\samples\docx\00001584.docx,.docx,true,false,2198,1,,,10
testdata\web-samples\samples\docx\00001590.docx,.docx,true,false,196,0,,,8
testdata\web-samples\samples\docx\00001600.docx,.docx,true,false,4971,0,,,11
testdata\web-samples\samples\docx\00001608.docx,.docx,true,false,532,0,,,4
testdata\web-samples\samples\docx\00001626.docx,.docx,true,false,613,2,,,8
testdata\web-samples\samples\docx\00001630.docx,.docx,true,false,484,1,,,9
testdata\web-samples\samples\docx\00001678.docx,.docx,true,false,1208,0,,,7
testdata\web-samples\samples\docx\00001714.docx,.docx,true,false,6721,2,,,39
testdata\web-samples\samples\docx\00001719.docx,.docx,true,false,12396,0,,,67
testdata\web-samples\samples\docx\00001738.docx,.docx,true,false,803,0,,,7
testdata\web-samples\samples\docx\00001752.docx,.docx,true,false,768,5,,,31
testdata\web-samples\samples\docx\00001790.docx,.docx,true,false,4994,0,,,10
testdata\web-samples\samples\docx\00001793.docx,.docx,true,false,2146,0,,,8
testdata\web-samples\samples\docx\00001803.docx,.docx,true,false,9014,0,,,35
testdata\web-samples\samples\docx\00001812.docx,.docx,true,false,5841,1,,,36
testdata\web-samples\samples\docx\00001826.docx,.docx,true,false,3463,0,,,7
testdata\web-samples\samples\docx\00001837.docx,.docx,true,false,1002,2,,,15
testdata\web-samples\samples\docx\00001845.docx,.docx,true,false,3558,0,,,12
testdata\web-samples\samples\docx\00001846.docx,.docx,true,false,3473,1,,,25
testdata\web-samples\samples\docx\00001855.docx,.docx,true,false,11762,0,,,21
testdata\web-samples\samples\docx\00001895.docx,.docx,true,false,5068,1,,,47
testdata\web-samples\samples\docx\00001926.docx,.docx,true,false,4555,0,,,29
testdata\web-samples\samples\docx\00001933.docx,.docx,true,false,478,0,,,3
testdata\web-samples\samples\docx\00002020.docx,.docx,true,false,10407,1,,,26
testdata\web-samples\samples\docx\00002053.docx,.docx,true,false,3808,0,,,16
testdata\web-samples\samples\docx\00002068.docx,.docx,true,false,5129,0,,,8
testdata\web-samples\samples\docx\00002172.docx,.docx,true,false,2805,0,,,8
testdata\web-samples\samples\docx\00002200.docx,.docx,true,false,3659,2,,,12
testdata\web-samples\samples\docx\00002229.docx,.docx,true,false,2771,0,,,4
