.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/customXmlDelRangeStart-Custom XML Markup Deletion Start-val-author-special-chars.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/customXmlDelRangeStart-Custom%20XML%20Markup%20Deletion%20Start-val-author-special-chars.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/document - HexColor - RGB - Document Background.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/document%20-%20HexColor%20-%20RGB%20-%20Document%20Background.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/eastAsianLayout-East Asian Typography Settings-vert-1.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/eastAsianLayout-East%20Asian%20Typography%20Settings-vert-1.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/fldSimple-Field Definitions-GreetingLine.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/fldSimple-Field%20Definitions-GreetingLine.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/fldSimple-FormulasAndExpressions-Bookmark-GeneralFormat.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/fldSimple-FormulasAndExpressions-Bookmark-GeneralFormat.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/ftr - Footer - bookmarkStart - Bookmark Start.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/ftr%20-%20Footer%20-%20bookmarkStart%20-%20Bookmark%20Start.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/highlight-Text Highlighting-val-blue.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/highlight-Text%20Highlighting-val-blue.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/insideH-Table Inside Horizontal Edges Border-val-thinThickThinSmallGap.docx.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/insideH-Table%20Inside%20Horizontal%20Edges%20Border-val-thinThickThinSmallGap.docx.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/instrText-Field Definitions-EQ-Array-AlignLeft.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/instrText-Field%20Definitions-EQ-Array-AlignLeft.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/instrText-Field Definitions-NextIf.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/instrText-Field%20Definitions-NextIf.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/isLgl-Display All Levels Using Arabic Numerals.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/isLgl-Display%20All%20Levels%20Using%20Arabic%20Numerals.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/lang-Languages for Run Content-val-moh-CA.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/lang-Languages%20for%20Run%20Content-val-moh-CA.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Left Border-sz-24.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Left%20Border-sz-24.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Left Border-val-gems.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Left%20Border-val-gems.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Left Border-val-weavingAngles.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Left%20Border-val-weavingAngles.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Table Left Border-themeColor-background1.docx.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/left-Table%20Left%20Border-themeColor-background1.docx.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/lid-Merge Field Name Language ID-val-es-CR.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/lid-Merge%20Field%20Name%20Language%20ID-val-es-CR.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/lid-Merge Field Name Language ID-val-th-TH.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/lid-Merge%20Field%20Name%20Language%20ID-val-th-TH.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/mailSubject-Merged E-mail or Fax Subject Line-val-test.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/mailSubject-Merged%20E-mail%20or%20Fax%20Subject%20Line-val-test.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/name-Data Source Name for Column.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/name-Data%20Source%20Name%20for%20Column.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/numFmt-Endnote Numbering Format-val-40-none.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/numFmt-Endnote%20Numbering%20Format-val-40-none.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/numFmt-Numbering Format-val-decimalEnclosedFullstop.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/numFmt-Numbering%20Format-val-decimalEnclosedFullstop.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/paperSrc-Paper Source Information.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/paperSrc-Paper%20Source%20Information.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/pgNumType-Page Numbering Settings-fmt-thaiNumbers.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/pgNumType-Page%20Numbering%20Settings-fmt-thaiNumbers.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/proofErr-Proofing Error Anchor - gramStart and gramEnd.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/proofErr-Proofing%20Error%20Anchor%20-%20gramStart%20and%20gramEnd.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/rFonts-Run Fonts-hAnsiTheme-majorHAnsi.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/rFonts-Run%20Fonts-hAnsiTheme-majorHAnsi.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/rPr-bdr-Text Border-val=dotDash color=auto.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/rPr-bdr-Text%20Border-val=dotDash%20color=auto.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/rSp-Row Spacing (Equation-Array Function)-val-1080.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/rSp-Row%20Spacing%20(Equation-Array%20Function)-val-1080.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/right-Right Border-val-cakeSlice.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/right-Right%20Border-val-cakeSlice.docx
